id_inspection;name_piece;ref_piece;name_program;state;dents;corrosions;scratches;details;inspection_date;inspection_path;inspection_validated;user_validation;creation_date;user_creation;modification_date;user_modification
647;Landing gear;55154-6273;Complete inspection;Really bad;false;true;true;;2024-11-09;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;true;2;2024-08-30;5;2024-08-26;
648;Engine cover;0536-4533;Big robot arm;Not Good;true;false;true;color consistency verified;2024-07-22;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;false;3;2024-11-03;9;2024-07-19;
649;Landing gear;50268-219;Gantry system;Perfect;false;true;false;;2025-04-30;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;true;2;2025-02-13;5;2024-12-09;
650;Cockpit window;42858-001;Gantry system;Destroyed;true;true;false;;2024-12-02;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;false;2;2025-03-24;5;2024-09-21;
651;Flap;59762-2380;Big robot arm;Really bad;true;true;true;material composition checked;2025-06-04;ftp://inspection-server/aircraft/A320neo/nose/NC007_20240309/strike_analysis/;false;3;2025-02-09;8;2025-04-28;
652;Aileron;36987-1040;Rotating table plus camera;Average;true;true;false;;2024-07-14;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;false;1;2024-12-24;9;2024-06-12;
653;Tail fin;59762-5000;Rotating table plus camera;Almost perfect;false;false;true;surface finish inspected;2024-10-23;ftp://inspection-server/aircraft/A320neo/nose/NC007_20240309/strike_analysis/;true;1;2024-10-11;10;2024-06-18;
654;Engine cover;49781-054;Gantry system;Perfect;true;false;false;;2025-05-06;ftp://inspection-server/aircraft/A320neo/nose/NC007_20240309/strike_analysis/;false;3;2024-12-19;9;2024-12-01;
655;Flap;69072-070;Big robot arm;Not Good;true;false;false;surface finish inspected;2025-05-03;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;true;1;2025-05-31;5;2024-12-14;
656;Tail fin;43861-1930;Rotating table plus camera;Good;true;false;false;material composition checked;2024-12-18;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;false;3;2024-12-14;8;2025-02-16;
657;Wing A;68016-290;Complete inspection;Really bad;true;false;false;;2025-04-08;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;true;1;2024-07-09;6;2024-10-14;
658;Rudder;62011-0104;Rotating table plus camera;Perfect;true;true;true;;2025-05-15;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;true;3;2025-02-08;6;2024-08-02;
659;Aileron;43419-383;Gantry system;Not Good;true;false;true;weight recorded;2024-06-22;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;true;2;2025-05-07;4;2025-01-28;
660;Rudder;60429-362;Big robot arm;Average;true;false;true;;2025-05-20;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;false;1;2024-12-25;6;2024-07-28;
661;Rudder;22700-147;Camera only;Destroyed;false;false;true;;2024-11-27;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;true;1;2024-11-18;4;2025-05-02;
662;Cockpit window;0603-0209;Rotating table plus camera;Not Good;false;false;false;;2024-09-14;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;true;3;2024-09-17;6;2025-05-16;
663;Landing gear;61245-083;Big robot arm;Perfect;false;true;false;weight recorded;2025-01-23;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;true;1;2025-05-04;4;2024-10-21;10
664;Flap;22700-143;Big robot arm;Perfect;false;true;false;material composition checked;2024-12-20;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;true;1;2024-10-03;10;2024-11-24;
665;Rudder;59779-438;Big robot arm;Not Good;false;true;true;;2024-11-13;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;true;1;2024-11-06;9;2025-05-24;
666;Engine cover;62011-0214;Complete inspection;Almost perfect;false;false;false;;2025-02-28;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;true;3;2024-09-06;7;2025-04-29;
667;Elevator;61096-0030;Complete inspection;Really bad;false;false;false;color consistency verified;2024-09-28;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;false;3;2024-11-28;4;2025-04-24;
668;Fuselage panel;59062-1303;Big robot arm;Perfect;false;false;false;weight recorded;2024-10-09;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;false;2;2024-06-26;4;2024-10-10;
669;Wing A;54868-5443;Rotating table plus camera;Good;true;true;true;material composition checked;2024-08-15;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;true;2;2024-11-18;8;2025-01-23;
670;Fuselage panel;36800-179;Gantry system;Really bad;true;false;false;packaging condition assessed;2025-05-08;ftp://inspection-server/aircraft/B777/engine/EC003_20240313/photos/;true;2;2025-02-01;6;2024-12-01;
671;Aileron;57237-005;Rotating table plus camera;Almost perfect;false;true;false;;2025-05-18;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;false;3;2024-10-31;10;2025-01-28;
672;Landing gear;51009-158;Complete inspection;Average;true;true;true;;2025-05-20;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;true;3;2024-08-15;10;2025-05-23;
673;Aileron;23635-310;Big robot arm;Average;false;false;true;;2025-02-13;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;true;2;2025-03-11;7;2024-08-10;
674;Tail fin;0378-9119;Big robot arm;Destroyed;false;true;false;;2025-03-12;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;false;2;2025-04-10;9;2025-05-18;
675;Rudder;61715-030;Gantry system;Average;true;true;true;;2024-06-28;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;false;3;2025-01-09;9;2024-11-22;
676;Landing gear;64117-956;Big robot arm;Almost perfect;false;true;false;;2024-12-24;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;true;3;2025-05-24;4;2024-10-10;2
677;Rudder;52584-311;Rotating table plus camera;Average;false;true;true;;2025-05-04;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;false;2;2024-11-27;8;2024-08-21;
678;Flap;52183-299;Big robot arm;Good;false;true;true;packaging condition assessed;2024-07-12;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;false;1;2024-06-17;7;2025-02-10;4
679;Landing gear;53217-024;Big robot arm;Average;false;true;true;;2025-01-11;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;false;3;2024-07-11;5;2025-03-08;7
680;Fuselage panel;52959-028;Complete inspection;Average;false;true;false;;2025-06-04;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;true;2;2025-03-04;5;2025-03-30;
681;Flap;59779-145;Big robot arm;Really bad;false;false;false;surface finish inspected;2024-07-21;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;true;1;2025-05-16;7;2024-07-05;
682;Aileron;41250-291;Camera only;Average;true;true;true;;2024-12-27;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;true;2;2025-03-08;6;2024-09-06;
683;Elevator;49288-0227;Complete inspection;Average;true;true;true;;2024-07-25;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;false;2;2025-01-29;6;2024-06-12;
684;Tail fin;11673-645;Camera only;Not Good;true;false;false;color consistency verified;2024-06-30;ftp://inspection-server/aircraft/B777/engine/EC003_20240313/photos/;false;1;2024-10-01;7;2025-03-14;
685;Wing A;0641-6044;Camera only;Almost perfect;true;true;true;;2025-04-10;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;false;3;2024-12-23;6;2024-09-28;
686;Aileron;43478-245;Big robot arm;Almost perfect;true;true;true;;2025-02-12;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;true;3;2025-01-29;10;2025-05-24;2
687;Rudder;55910-489;Rotating table plus camera;Almost perfect;false;false;true;surface finish inspected;2025-01-17;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;false;1;2025-04-19;9;2025-05-08;
688;Engine cover;13537-072;Big robot arm;Almost perfect;true;false;false;color consistency verified;2024-12-20;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;true;1;2025-06-05;9;2024-08-15;10
689;Engine cover;68180-222;Gantry system;Perfect;true;false;false;dimensions measured;2025-05-22;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;true;1;2024-11-17;10;2024-06-18;
690;Rudder;51414-100;Camera only;Perfect;true;true;false;weight recorded;2024-11-05;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;true;1;2025-05-28;4;2024-06-17;3
691;Fuselage panel;50114-8510;Big robot arm;Destroyed;false;true;true;;2025-02-25;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;false;3;2024-12-26;8;2024-12-22;
692;Aileron;66472-035;Gantry system;Perfect;true;false;false;material composition checked;2024-11-21;ftp://inspection-server/aircraft/B777/engine/EC003_20240313/photos/;true;1;2025-04-25;6;2025-01-19;5
693;Flap;64616-095;Camera only;Average;false;false;true;;2025-04-19;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;true;1;2024-12-10;6;2025-03-01;5
694;Rudder;11410-012;Complete inspection;Average;false;false;false;color consistency verified;2024-09-06;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;false;1;2024-12-27;4;2025-04-13;7
695;Landing gear;0378-2077;Camera only;Good;false;true;true;;2024-07-29;ftp://inspection-server/aircraft/B777/engine/EC003_20240313/photos/;true;3;2025-01-20;5;2024-12-03;
696;Tail fin;63323-130;Complete inspection;Destroyed;true;false;true;;2024-08-31;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;false;1;2024-07-14;10;2025-01-29;
697;Wing A;29565-300;Camera only;Average;true;false;true;;2024-11-01;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;true;1;2025-04-09;7;2024-11-12;
698;Fuselage panel;0363-0518;Camera only;Destroyed;false;true;true;;2024-12-29;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;true;3;2025-04-14;8;2025-04-06;
699;Elevator;49288-0921;Camera only;Destroyed;true;true;true;surface finish inspected;2024-10-05;ftp://inspection-server/aircraft/A320neo/nose/NC007_20240309/strike_analysis/;false;1;2025-01-04;8;2025-06-01;
700;Wing A;51393-6446;Complete inspection;Destroyed;false;true;true;dimensions measured;2025-04-05;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;true;1;2024-09-07;9;2025-01-27;
701;Fuselage panel;55154-5118;Big robot arm;Perfect;true;true;true;color consistency verified;2025-04-14;ftp://inspection-server/aircraft/B777/engine/EC003_20240313/photos/;false;3;2024-12-23;10;2025-03-24;10
702;Tail fin;0121-4802;Gantry system;Almost perfect;false;true;true;;2025-06-06;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;true;1;2025-03-09;10;2025-05-19;
703;Tail fin;0944-2627;Big robot arm;Really bad;true;false;true;surface finish inspected;2025-01-23;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;false;2;2025-02-21;9;2024-09-22;9
704;Landing gear;0268-0844;Big robot arm;Really bad;false;false;false;;2024-10-03;ftp://inspection-server/aircraft/B777/engine/EC003_20240313/photos/;false;3;2024-12-31;9;2024-07-29;
705;Engine cover;68828-093;Rotating table plus camera;Really bad;false;false;false;surface finish inspected;2024-10-28;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;false;1;2025-01-01;8;2025-02-18;
706;Rudder;0456-1405;Camera only;Perfect;false;true;true;;2025-03-07;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;true;1;2025-05-03;7;2024-07-19;8
707;Tail fin;0409-6625;Rotating table plus camera;Destroyed;false;true;true;;2024-08-12;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;false;2;2024-11-23;7;2024-07-29;
708;Aileron;63981-194;Complete inspection;Really bad;false;true;true;;2024-06-25;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;true;1;2025-05-02;10;2024-07-14;
709;Rudder;52686-270;Big robot arm;Good;true;true;true;surface finish inspected;2024-09-12;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;true;1;2024-09-17;8;2025-01-05;
710;Landing gear;36800-489;Rotating table plus camera;Really bad;false;false;true;;2024-06-18;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;true;1;2024-07-25;5;2025-06-01;
711;Elevator;49999-486;Rotating table plus camera;Perfect;false;false;false;;2024-09-29;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;true;2;2024-11-04;5;2024-10-18;
712;Landing gear;60683-075;Rotating table plus camera;Almost perfect;true;true;true;;2024-10-20;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;false;1;2024-07-13;4;2024-10-29;
713;Aileron;36987-2184;Big robot arm;Not Good;true;false;false;;2025-01-21;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;false;2;2024-06-20;5;2024-06-13;
714;Cockpit window;55312-886;Gantry system;Really bad;true;false;true;;2024-06-13;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;true;2;2025-05-30;10;2025-04-28;
715;Fuselage panel;54868-5621;Gantry system;Almost perfect;false;false;true;;2024-11-29;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;false;1;2024-06-14;4;2024-09-29;
716;Aileron;62982-002;Big robot arm;Almost perfect;false;true;true;surface finish inspected;2024-06-23;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;false;1;2025-01-04;4;2025-01-31;
717;Elevator;14783-306;Gantry system;Average;true;false;true;material composition checked;2024-09-12;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;false;1;2024-08-12;5;2025-04-01;3
718;Fuselage panel;42002-407;Rotating table plus camera;Almost perfect;true;true;false;;2024-07-17;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;false;2;2024-07-30;8;2024-07-04;7
719;Aileron;50458-860;Gantry system;Perfect;false;false;false;material composition checked;2024-12-19;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;false;2;2024-12-12;8;2025-01-21;
720;Flap;63323-426;Big robot arm;Perfect;false;true;true;color consistency verified;2024-11-05;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;false;3;2025-05-06;5;2024-11-23;
721;Tail fin;53723-0001;Rotating table plus camera;Destroyed;true;true;true;;2025-02-19;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;true;1;2024-12-18;8;2025-05-15;
722;Engine cover;0052-2139;Big robot arm;Destroyed;false;false;false;;2024-06-24;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;false;2;2025-04-05;5;2025-01-16;
723;Engine cover;43063-392;Rotating table plus camera;Almost perfect;false;false;true;color consistency verified;2025-03-28;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;false;2;2025-06-02;7;2025-03-20;7
724;Landing gear;59351-0309;Gantry system;Almost perfect;false;true;false;;2024-07-14;ftp://inspection-server/aircraft/B777/engine/EC003_20240313/photos/;false;3;2025-03-06;6;2024-06-27;
725;Rudder;52125-267;Big robot arm;Not Good;true;true;true;surface finish inspected;2024-11-22;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;true;3;2025-01-31;7;2025-05-31;7
726;Cockpit window;30056-002;Big robot arm;Good;false;false;false;surface finish inspected;2025-04-10;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;false;2;2024-08-22;8;2025-02-19;
727;Elevator;41250-229;Big robot arm;Not Good;true;true;false;packaging condition assessed;2025-01-15;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;true;2;2025-05-20;9;2024-11-20;
728;Tail fin;0268-1354;Big robot arm;Not Good;true;false;false;material composition checked;2024-09-11;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;false;1;2025-06-10;6;2025-03-05;4
729;Engine cover;16590-832;Camera only;Perfect;false;false;false;;2025-03-02;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;false;1;2025-06-10;6;2025-01-13;7
730;Engine cover;45861-102;Rotating table plus camera;Really bad;true;false;true;;2025-02-02;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;false;3;2025-06-02;9;2025-05-12;
731;Elevator;54473-206;Big robot arm;Not Good;true;true;false;;2024-10-31;ftp://inspection-server/aircraft/B777/engine/EC003_20240313/photos/;true;3;2024-09-05;4;2024-10-04;
732;Flap;58466-033;Complete inspection;Average;false;true;false;;2025-02-18;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;true;3;2025-05-30;6;2025-04-03;
733;Cockpit window;68258-7089;Camera only;Not Good;false;true;true;;2025-05-29;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;false;3;2025-02-13;7;2025-02-20;
734;Landing gear;76340-6001;Gantry system;Destroyed;false;true;true;;2024-08-30;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;false;2;2024-10-09;10;2025-02-23;
735;Fuselage panel;52584-402;Big robot arm;Destroyed;true;false;false;dimensions measured;2025-05-25;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;true;3;2025-04-01;4;2024-09-12;
736;Engine cover;60505-3694;Big robot arm;Not Good;true;false;true;dimensions measured;2025-03-30;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;false;3;2025-03-06;9;2024-07-23;7
737;Tail fin;13537-045;Rotating table plus camera;Not Good;true;false;true;material composition checked;2024-06-20;ftp://inspection-server/aircraft/A320neo/nose/NC007_20240309/strike_analysis/;false;2;2024-08-28;9;2024-08-12;
