id_inspection;name_piece;ref_piece;name_program;state;dents;corrosions;scratches;details;inspection_date;inspection_path;inspection_validated;user_validation;creation_date;user_creation;modification_date;user_modification;deleted
588;Wing A;54868-2984;Big robot arm;Average;TRUE;FALSE;TRUE;;2025-02-22;ftp://inspection-server/aircraft/A320neo/Wing A/54868-2984/2025-02-22;TRUE;2;2025-02-22 18:18:13;5;2025-02-22 20:32:20;2;false
589;Aileron;60681-3001;Camera only;Really bad;TRUE;FALSE;TRUE;material composition checked;2025-03-01;ftp://inspection-server/aircraft/A380/Aileron/60681-3001/2025-03-01;TRUE;2;2025-03-01 18:59:49;6;2025-03-08 03:17:44;2;false
590;Landing gear;63629-3377;Gantry system;Good;FALSE;TRUE;FALSE;;2024-07-09;ftp://inspection-server/aircraft/A380/Landing gear/63629-3377/2024-07-09;TRUE;3;2024-07-09 02:42:58;4;2024-07-12 05:57:39;3;false
591;Cockpit window;51414-800;Camera only;Not good;FALSE;TRUE;FALSE;color consistency verified;2024-09-10;ftp://inspection-server/aircraft/B787/Cockpit window/51414-800/2024-09-10;TRUE;1;2024-09-10 19:09:18;9;2024-09-17 09:08:15;1;false
592;Aileron;34645-3008;Gantry system;Good;FALSE;FALSE;FALSE;surface finish inspected;2024-09-19;ftp://inspection-server/aircraft/B737/Aileron/34645-3008/2024-09-19;TRUE;1;2024-09-19 15:05:28;10;2024-09-24 00:12:16;1;false
593;Fuselage panel;62362-184;Camera only;Really bad;FALSE;TRUE;TRUE;surface finish inspected;2024-10-02;ftp://inspection-server/aircraft/B787/Fuselage panel/62362-184/2024-10-02;TRUE;1;2024-10-02 16:29:48;10;2024-10-09 15:08:09;1;false
594;Cockpit window;59779-433;Big robot arm;Destroyed;TRUE;TRUE;TRUE;;2024-12-26;ftp://inspection-server/aircraft/B737/Cockpit window/59779-433/2024-12-26;TRUE;3;2024-12-26 00:48:31;9;2024-12-26 16:06:22;3;false
595;Flap;53329-092;Complete inspection;Not good;TRUE;FALSE;TRUE;;2024-07-31;ftp://inspection-server/aircraft/B737/Flap/53329-092/2024-07-31;TRUE;1;2024-07-31 04:38:18;6;2024-08-05 13:11:21;1;false
596;Engine cover;0168-0099;Rotating table plus camera;Not good;TRUE;TRUE;FALSE;;2025-01-30;ftp://inspection-server/aircraft/B737/Engine cover/0168-0099/2025-01-30;TRUE;3;2025-01-30 18:30:59;8;2025-02-01 04:04:12;3;false
597;Fuselage panel;55289-234;Rotating table plus camera;Really bad;FALSE;TRUE;TRUE;dimensions measured;2024-11-18;ftp://inspection-server/aircraft/A350/Fuselage panel/55289-234/2024-11-18;TRUE;1;2024-11-18 22:53:13;8;2024-11-19 05:44:58;1;false
598;Landing gear;11673-218;Complete inspection;Really bad;TRUE;FALSE;TRUE;;2025-02-25;ftp://inspection-server/aircraft/B747/Landing gear/11673-218/2025-02-25;TRUE;3;2025-02-25 19:36:01;8;2025-02-26 11:01:37;3;false
599;Rudder;36987-3118;Gantry system;Really bad;TRUE;TRUE;FALSE;packaging condition assessed;2025-01-27;ftp://inspection-server/aircraft/A380/Rudder/36987-3118/2025-01-27;FALSE;;2025-01-27 19:57:34;6;;;false
600;Landing gear;58668-1641;Camera only;Almost perfect;FALSE;FALSE;FALSE;;2024-07-11;ftp://inspection-server/aircraft/B747/Landing gear/58668-1641/2024-07-11;TRUE;3;2024-07-11 09:09:17;7;2024-07-15 10:32:45;3;false
601;Tail fin;50458-860;Camera only;Average;FALSE;TRUE;FALSE;color consistency verified;2024-06-13;ftp://inspection-server/aircraft/A320neo/Tail fin/50458-860/2024-06-13;FALSE;;2024-06-13 23:02:40;9;;;false
602;Elevator;0113-0603;Camera only;Not good;FALSE;FALSE;TRUE;;2025-05-18;ftp://inspection-server/aircraft/Elevator/0113-0603/2025-05-18;TRUE;2;2025-05-18 00:41:09;4;2025-05-23 00:39:40;2;false
603;Engine cover;55319-500;Gantry system;Really bad;FALSE;TRUE;TRUE;;2025-05-18;ftp://inspection-server/aircraft/A350/Engine cover/55319-500/2025-05-18;TRUE;2;2025-05-18 21:08:02;4;2025-05-20 10:56:29;2;false
604;Aileron;25373-004;Rotating table plus camera;Not good;FALSE;FALSE;TRUE;;2024-12-22;ftp://inspection-server/aircraft/B747/Aileron/25373-004/2024-12-22;TRUE;1;2024-12-22 20:07:49;8;2024-12-28 19:26:49;1;false
605;Wing A;52584-402;Rotating table plus camera;Average;TRUE;FALSE;FALSE;;2025-04-05;ftp://inspection-server/aircraft/A380/Wing A/52584-402/2025-04-05;TRUE;2;2025-04-05 09:50:59;10;2025-04-10 14:53:15;2;false
606;Rudder;55312-232;Gantry system;Average;FALSE;FALSE;TRUE;;2024-10-08;ftp://inspection-server/aircraft/A350/Rudder/55312-232/2024-10-08;FALSE;;2024-10-08 01:59:43;10;;;false
607;Engine cover;0378-2223;Big robot arm;Not good;FALSE;TRUE;FALSE;;2024-06-25;ftp://inspection-server/aircraft/A350/Engine cover/0378-2223/2024-06-25;TRUE;2;2024-06-25 15:36:25;7;2024-06-30 21:27:29;2;false
608;Aileron;24385-340;Gantry system;Not good;FALSE;TRUE;FALSE;dimensions measured;2024-11-03;ftp://inspection-server/aircraft/A380/Aileron/24385-340/2024-11-03;TRUE;3;2024-11-03 23:56:10;6;2024-11-06 00:46:49;3;false
609;Fuselage panel;63824-124;Rotating table plus camera;Not good;FALSE;TRUE;TRUE;material composition checked;2025-04-11;ftp://inspection-server/aircraft/A350/Fuselage panel/63824-124/2025-04-11;TRUE;1;2025-04-11 06:58:43;6;2025-04-11 23:20:53;1;false
610;Elevator;24385-028;Rotating table plus camera;Average;FALSE;TRUE;TRUE;;2024-11-26;ftp://inspection-server/aircraft/A350/Elevator/24385-028/2024-11-26;TRUE;2;2024-11-26 22:14:52;10;2024-11-28 18:04:50;2;false
611;Wing A;43269-693;Camera only;Really bad;TRUE;TRUE;TRUE;material composition checked;2024-09-16;ftp://inspection-server/aircraft/A350/Wing A/43269-693/2024-09-16;TRUE;1;2024-09-16 19:56:18;6;2024-09-22 16:53:49;1;false
612;Elevator;49288-0201;Gantry system;Really bad;TRUE;TRUE;TRUE;;2024-08-26;ftp://inspection-server/aircraft/B777/Elevator/49288-0201/2024-08-26;TRUE;3;2024-08-26 06:32:27;9;2024-08-28 01:25:44;3;false
613;Aileron;44087-3322;Camera only;Average;TRUE;FALSE;FALSE;dimensions measured;2025-05-08;ftp://inspection-server/aircraft/B787/Aileron/44087-3322/2025-05-08;TRUE;1;2025-05-08 12:00:54;7;2025-05-12 01:01:41;1;false
614;Rudder;67386-822;Camera only;Not good;FALSE;TRUE;TRUE;surface finish inspected;2025-02-19;ftp://inspection-server/aircraft/B777/Rudder/67386-822/2025-02-19;TRUE;2;2025-02-19 08:12:23;8;2025-02-21 18:57:45;2;false
615;Aileron;68196-201;Rotating table plus camera;Really bad;FALSE;TRUE;TRUE;;2025-01-17;ftp://inspection-server/aircraft/A380/Aileron/68196-201/2025-01-17;TRUE;2;2025-01-17 21:38:51;8;2025-01-18 01:07:37;2;false
616;Fuselage panel;0310-0951;Big robot arm;Not good;TRUE;TRUE;TRUE;surface finish inspected;2024-09-11;ftp://inspection-server/aircraft/Fuselage panel/0310-0951/2024-09-11;TRUE;2;2024-09-11 00:05:42;6;2024-09-11 21:02:31;2;false
617;Flap;61657-0958;Complete inspection;Good;FALSE;FALSE;FALSE;packaging condition assessed;2025-01-18;ftp://inspection-server/aircraft/B787/Flap/61657-0958/2025-01-18;TRUE;2;2025-01-18 04:41:00;10;2025-01-21 11:56:15;2;false
618;Elevator;36987-2714;Camera only;Not good;FALSE;TRUE;FALSE;;2025-01-31;ftp://inspection-server/aircraft/A320neo/Elevator/36987-2714/2025-01-31;TRUE;3;2025-01-31 00:49:18;7;2025-01-31 06:38:12;3;false
619;Rudder;0173-0756;Gantry system;Almost perfect;FALSE;FALSE;FALSE;;2025-05-03;ftp://inspection-server/aircraft/Rudder/0173-0756/2025-05-03;TRUE;2;2025-05-03 19:16:12;10;2025-05-05 12:45:16;2;false
620;Fuselage panel;47682-279;Rotating table plus camera;Perfect;FALSE;FALSE;FALSE;color consistency verified;2025-03-11;ftp://inspection-server/aircraft/A350/Fuselage panel/47682-279/2025-03-11;TRUE;2;2025-03-11 06:50:24;7;2025-03-12 18:51:02;2;false
621;Elevator;76049-899;Camera only;Good;FALSE;TRUE;FALSE;;2025-04-15;ftp://inspection-server/aircraft/B747/Elevator/76049-899/2025-04-15;TRUE;3;2025-04-15 19:48:23;10;2025-04-20 02:53:08;3;false
622;Flap;68599-5309;Big robot arm;Not good;FALSE;FALSE;TRUE;;2025-06-01;ftp://inspection-server/aircraft/A320neo/Flap/68599-5309/2025-06-01;TRUE;1;2025-06-01 16:39:42;6;2025-06-05 13:19:27;1;false
623;Rudder;55312-959;Gantry system;Average;TRUE;FALSE;TRUE;;2024-11-13;ftp://inspection-server/aircraft/B777/Rudder/55312-959/2024-11-13;TRUE;3;2024-11-13 12:11:33;6;2024-11-17 21:59:04;3;false
624;Rudder;0944-8503;Camera only;Not good;TRUE;TRUE;FALSE;;2024-06-28;ftp://inspection-server/aircraft/B777/Rudder/0944-8503/2024-06-28;FALSE;;2024-06-28 12:10:21;8;;;false
625;Tail fin;36987-1477;Complete inspection;Not good;FALSE;FALSE;TRUE;material composition checked;2024-12-08;ftp://inspection-server/aircraft/A320neo/Tail fin/36987-1477/2024-12-08;FALSE;;2024-12-08 01:50:34;5;;;false
626;Cockpit window;52125-626;Gantry system;Average;FALSE;TRUE;FALSE;;2024-09-17;ftp://inspection-server/aircraft/B737/Cockpit window/52125-626/2024-09-17;TRUE;2;2024-09-17 07:38:51;5;2024-09-22 21:35:57;2;false
627;Flap;49349-106;Rotating table plus camera;Good;FALSE;FALSE;TRUE;;2024-09-30;ftp://inspection-server/aircraft/B777/Flap/49349-106/2024-09-30;TRUE;2;2024-09-30 03:11:33;6;2024-10-02 15:39:43;2;false
628;Engine cover;63323-282;Gantry system;Really bad;FALSE;TRUE;TRUE;weight recorded;2025-01-28;ftp://inspection-server/aircraft/A320neo/Engine cover/63323-282/2025-01-28;TRUE;3;2025-01-28 00:22:29;7;2025-02-03 19:05:07;3;false
629;Aileron;16714-551;Rotating table plus camera;Average;FALSE;TRUE;TRUE;color consistency verified;2024-12-16;ftp://inspection-server/aircraft/B737/Aileron/16714-551/2024-12-16;TRUE;2;2024-12-16 13:59:50;5;2024-12-18 01:25:35;2;false
630;Wing A;0113-0541;Big robot arm;Really bad;FALSE;TRUE;TRUE;material composition checked;2024-07-15;ftp://inspection-server/aircraft/B747/Wing A/0113-0541/2024-07-15;TRUE;1;2024-07-15 21:22:18;8;2024-07-16 04:36:17;1;false
631;Tail fin;55312-217;Camera only;Not good;TRUE;FALSE;TRUE;;2024-06-27;ftp://inspection-server/aircraft/Tail fin/55312-217/2024-06-27;TRUE;3;2024-06-27 00:03:26;4;2024-07-03 05:17:30;3;false
632;Tail fin;54868-5993;Big robot arm;Good;FALSE;FALSE;TRUE;;2024-06-24;ftp://inspection-server/aircraft/B777/Tail fin/54868-5993/2024-06-24;TRUE;2;2024-06-24 21:03:44;9;2024-06-30 08:40:46;2;false
633;Wing A;43068-108;Rotating table plus camera;Good;TRUE;FALSE;FALSE;;2025-05-16;ftp://inspection-server/aircraft/A350/Wing A/43068-108/2025-05-16;TRUE;3;2025-05-16 00:06:13;6;2025-05-19 01:57:47;3;false
634;Cockpit window;53014-580;Rotating table plus camera;Not good;FALSE;TRUE;FALSE;material composition checked;2024-12-02;ftp://inspection-server/aircraft/A350/Cockpit window/53014-580/2024-12-02;TRUE;1;2024-12-02 05:38:40;5;2024-12-08 16:06:58;1;false
635;Flap;0472-1270;Complete inspection;Really bad;TRUE;TRUE;TRUE;;2025-03-26;ftp://inspection-server/aircraft/B777/Flap/0472-1270/2025-03-26;TRUE;2;2025-03-26 19:30:13;9;2025-04-01 14:19:11;2;false
636;Elevator;55319-162;Camera only;Average;FALSE;TRUE;TRUE;;2025-01-08;ftp://inspection-server/aircraft/A380/Elevator/55319-162/2025-01-08;TRUE;2;2025-01-08 20:57:00;4;2025-01-15 07:31:19;2;false
637;Wing A;46122-219;Big robot arm;Not good;FALSE;FALSE;TRUE;surface finish inspected;2024-09-11;ftp://inspection-server/aircraft/B787/Wing A/46122-219/2024-09-11;TRUE;3;2024-09-11 14:18:41;8;2024-09-15 23:03:47;3;false
638;Rudder;36987-1539;Camera only;Not good;FALSE;FALSE;TRUE;color consistency verified;2024-12-15;ftp://inspection-server/aircraft/Rudder/36987-1539/2024-12-15;TRUE;2;2024-12-15 03:30:07;5;2024-12-15 13:57:21;2;false
639;Fuselage panel;56062-065;Big robot arm;Good;FALSE;TRUE;FALSE;packaging condition assessed;2024-10-19;ftp://inspection-server/aircraft/B747/Fuselage panel/56062-065/2024-10-19;TRUE;2;2024-10-19 15:03:32;10;2024-10-23 08:00:51;2;false
640;Landing gear;16590-005;Complete inspection;Really bad;FALSE;TRUE;TRUE;packaging condition assessed;2024-08-24;ftp://inspection-server/aircraft/A350/Landing gear/16590-005/2024-08-24;TRUE;2;2024-08-24 08:34:14;9;2024-08-24 12:26:05;2;false
641;Wing A;0268-6138;Camera only;Not good;TRUE;TRUE;FALSE;;2025-01-06;ftp://inspection-server/aircraft/B777/Wing A/0268-6138/2025-01-06;TRUE;2;2025-01-06 23:51:33;7;2025-01-08 21:19:03;2;false
642;Landing gear;68788-9941;Complete inspection;Not good;TRUE;FALSE;TRUE;;2025-02-22;ftp://inspection-server/aircraft/Landing gear/68788-9941/2025-02-22;TRUE;3;2025-02-22 05:42:30;4;2025-02-28 06:19:34;3;false
643;Fuselage panel;50845-0168;Camera only;Perfect;FALSE;FALSE;FALSE;weight recorded;2025-04-26;ftp://inspection-server/aircraft/B777/Fuselage panel/50845-0168/2025-04-26;TRUE;1;2025-04-26 04:16:17;6;2025-05-01 02:22:38;1;false
644;Elevator;54868-0061;Complete inspection;Destroyed;TRUE;TRUE;TRUE;;2024-06-12;ftp://inspection-server/aircraft/B737/Elevator/54868-0061/2024-06-12;TRUE;2;2024-06-12 22:28:49;7;2024-06-16 07:10:12;2;false
645;Tail fin;66213-422;Rotating table plus camera;Average;FALSE;TRUE;TRUE;;2025-01-07;ftp://inspection-server/aircraft/A380/Tail fin/66213-422/2025-01-07;TRUE;1;2025-01-07 11:59:20;5;2025-01-12 23:52:23;1;false
646;Fuselage panel;0430-0570;Gantry system;Average;FALSE;TRUE;TRUE;dimensions measured;2024-07-09;ftp://inspection-server/aircraft/B787/Fuselage panel/0430-0570/2024-07-09;TRUE;1;2024-07-09 08:50:29;5;2024-07-10 03:50:37;1;false
647;Landing gear;55154-6273;Complete inspection;Not good;FALSE;TRUE;TRUE;;2024-11-09;ftp://inspection-server/aircraft/B747/Landing gear/55154-6273/2024-11-09;TRUE;3;2024-11-09 17:51:06;5;2024-11-10 13:02:36;3;false
648;Engine cover;0536-4533;Big robot arm;Not good;TRUE;FALSE;TRUE;color consistency verified;2024-07-22;ftp://inspection-server/aircraft/B737/Engine cover/0536-4533/2024-07-22;TRUE;3;2024-07-22 18:52:27;9;2024-07-29 07:09:47;3;false
649;Landing gear;50268-219;Gantry system;Average;FALSE;TRUE;FALSE;;2025-04-30;ftp://inspection-server/aircraft/B747/Landing gear/50268-219/2025-04-30;FALSE;;2025-04-30 22:21:21;5;;;false
650;Cockpit window;42858-001;Gantry system;Not good;TRUE;TRUE;FALSE;;2024-12-02;ftp://inspection-server/aircraft/B737/Cockpit window/42858-001/2024-12-02;TRUE;2;2024-12-02 03:17:14;5;2024-12-03 20:11:17;2;false
651;Flap;59762-2380;Big robot arm;Really bad;TRUE;TRUE;TRUE;material composition checked;2025-06-04;ftp://inspection-server/aircraft/A320neo/Flap/59762-2380/2025-06-04;TRUE;1;2025-06-04 15:45:40;8;2025-06-05 19:44:06;1;false
652;Aileron;36987-1040;Rotating table plus camera;Really bad;TRUE;TRUE;FALSE;;2024-07-14;ftp://inspection-server/aircraft/Aileron/36987-1040/2024-07-14;TRUE;2;2024-07-14 05:39:28;9;2024-07-19 13:39:35;2;false
653;Tail fin;59762-5000;Rotating table plus camera;Not good;FALSE;FALSE;TRUE;surface finish inspected;2024-10-23;ftp://inspection-server/aircraft/A320neo/Tail fin/59762-5000/2024-10-23;TRUE;3;2024-10-23 09:07:37;10;2024-10-29 19:06:13;3;false
654;Engine cover;49781-054;Gantry system;Average;TRUE;FALSE;FALSE;;2025-05-06;ftp://inspection-server/aircraft/A320neo/Engine cover/49781-054/2025-05-06;TRUE;2;2025-05-06 01:13:49;9;2025-05-11 03:06:15;2;false
655;Flap;69072-070;Big robot arm;Average;TRUE;FALSE;FALSE;surface finish inspected;2025-05-03;ftp://inspection-server/aircraft/B787/Flap/69072-070/2025-05-03;TRUE;2;2025-05-03 06:23:51;5;2025-05-03 07:35:13;2;false
656;Tail fin;43861-1930;Rotating table plus camera;Good;TRUE;FALSE;FALSE;material composition checked;2024-12-18;ftp://inspection-server/aircraft/A380/Tail fin/43861-1930/2024-12-18;TRUE;3;2024-12-18 17:42:23;8;2024-12-21 09:21:26;3;false
657;Wing A;68016-290;Complete inspection;Average;TRUE;FALSE;FALSE;;2025-04-08;ftp://inspection-server/aircraft/A380/Wing A/68016-290/2025-04-08;TRUE;2;2025-04-08 14:34:15;6;2025-04-12 18:39:51;2;false
658;Rudder;62011-0104;Rotating table plus camera;Not good;TRUE;TRUE;TRUE;;2025-05-15;ftp://inspection-server/aircraft/A380/Rudder/62011-0104/2025-05-15;TRUE;2;2025-05-15 01:12:33;6;2025-05-16 10:45:49;2;false
659;Aileron;43419-383;Gantry system;Average;TRUE;FALSE;TRUE;weight recorded;2024-06-22;ftp://inspection-server/aircraft/B787/Aileron/43419-383/2024-06-22;TRUE;2;2024-06-22 18:35:32;4;2024-06-27 20:10:59;2;false
660;Rudder;60429-362;Big robot arm;Average;TRUE;FALSE;TRUE;;2025-05-20;ftp://inspection-server/aircraft/B737/Rudder/60429-362/2025-05-20;FALSE;;2025-05-20 13:51:18;6;;;false
661;Rudder;22700-147;Camera only;Good;FALSE;FALSE;TRUE;;2024-11-27;ftp://inspection-server/aircraft/B737/Rudder/22700-147/2024-11-27;TRUE;3;2024-11-27 19:59:19;4;2024-12-03 04:11:24;3;false
662;Cockpit window;0603-0209;Rotating table plus camera;Almost perfect;FALSE;FALSE;FALSE;;2024-09-14;ftp://inspection-server/aircraft/B787/Cockpit window/0603-0209/2024-09-14;FALSE;;2024-09-14 20:52:13;6;;;false
663;Landing gear;61245-083;Big robot arm;Average;FALSE;TRUE;FALSE;weight recorded;2025-01-23;ftp://inspection-server/aircraft/A350/Landing gear/61245-083/2025-01-23;TRUE;3;2025-01-23 06:08:53;4;2025-01-29 07:56:50;3;false
664;Flap;22700-143;Big robot arm;Good;FALSE;TRUE;FALSE;material composition checked;2024-12-20;ftp://inspection-server/aircraft/B787/Flap/22700-143/2024-12-20;TRUE;1;2024-12-20 20:36:22;10;2024-12-27 16:54:38;1;false
665;Rudder;59779-438;Big robot arm;Not good;FALSE;TRUE;TRUE;;2024-11-13;ftp://inspection-server/aircraft/B737/Rudder/59779-438/2024-11-13;TRUE;3;2024-11-13 17:36:40;9;2024-11-18 19:49:07;3;false
666;Engine cover;62011-0214;Complete inspection;Almost perfect;FALSE;FALSE;FALSE;;2025-02-28;ftp://inspection-server/aircraft/B737/Engine cover/62011-0214/2025-02-28;TRUE;3;2025-02-28 07:55:27;7;2025-03-01 17:25:38;3;false
667;Elevator;61096-0030;Complete inspection;Perfect;FALSE;FALSE;FALSE;color consistency verified;2024-09-28;ftp://inspection-server/aircraft/A380/Elevator/61096-0030/2024-09-28;TRUE;2;2024-09-28 17:20:24;4;2024-10-04 14:14:32;2;false
668;Fuselage panel;59062-1303;Big robot arm;Almost perfect;FALSE;FALSE;FALSE;weight recorded;2024-10-09;ftp://inspection-server/aircraft/B747/Fuselage panel/59062-1303/2024-10-09;TRUE;1;2024-10-09 12:11:52;4;2024-10-14 08:26:38;1;false
669;Wing A;54868-5443;Rotating table plus camera;Destroyed;TRUE;TRUE;TRUE;material composition checked;2024-08-15;ftp://inspection-server/aircraft/B787/Wing A/54868-5443/2024-08-15;TRUE;3;2024-08-15 16:40:10;8;2024-08-20 23:01:33;3;false
670;Fuselage panel;36800-179;Gantry system;Good;TRUE;FALSE;FALSE;packaging condition assessed;2025-05-08;ftp://inspection-server/aircraft/B777/Fuselage panel/36800-179/2025-05-08;TRUE;3;2025-05-08 00:07:17;6;2025-05-12 04:25:57;3;false
671;Aileron;57237-005;Rotating table plus camera;Not good;FALSE;TRUE;FALSE;;2025-05-18;ftp://inspection-server/aircraft/A350/Aileron/57237-005/2025-05-18;TRUE;2;2025-05-18 20:49:10;10;2025-05-20 08:40:58;2;false
672;Landing gear;51009-158;Complete inspection;Destroyed;TRUE;TRUE;TRUE;;2025-05-20;ftp://inspection-server/aircraft/A380/Landing gear/51009-158/2025-05-20;TRUE;1;2025-05-20 10:35:06;10;2025-05-20 21:47:33;1;false
673;Aileron;23635-310;Big robot arm;Average;FALSE;FALSE;TRUE;;2025-02-13;ftp://inspection-server/aircraft/B787/Aileron/23635-310/2025-02-13;TRUE;2;2025-02-13 10:10:07;7;2025-02-14 10:15:13;2;false
674;Tail fin;0378-9119;Big robot arm;Good;FALSE;TRUE;FALSE;;2025-03-12;ftp://inspection-server/aircraft/A380/Tail fin/0378-9119/2025-03-12;TRUE;2;2025-03-12 21:43:43;9;2025-03-16 23:22:29;2;false
675;Rudder;61715-030;Gantry system;Not good;TRUE;TRUE;TRUE;;2024-06-28;ftp://inspection-server/aircraft/B747/Rudder/61715-030/2024-06-28;TRUE;2;2024-06-28 22:06:07;9;2024-06-29 07:25:15;2;false
676;Landing gear;64117-956;Big robot arm;Average;FALSE;TRUE;FALSE;;2024-12-24;ftp://inspection-server/aircraft/B737/Landing gear/64117-956/2024-12-24;TRUE;2;2024-12-24 21:12:20;4;2024-12-30 14:23:04;2;false
677;Rudder;52584-311;Rotating table plus camera;Not good;FALSE;TRUE;TRUE;;2025-05-04;ftp://inspection-server/aircraft/A350/Rudder/52584-311/2025-05-04;TRUE;2;2025-05-04 03:13:32;8;2025-05-10 03:40:48;2;false
678;Flap;52183-299;Big robot arm;Really bad;FALSE;TRUE;TRUE;packaging condition assessed;2024-07-12;ftp://inspection-server/aircraft/B787/Flap/52183-299/2024-07-12;TRUE;3;2024-07-12 18:20:50;7;2024-07-19 14:07:54;3;false
679;Landing gear;53217-024;Big robot arm;Really bad;FALSE;TRUE;TRUE;;2025-01-11;ftp://inspection-server/aircraft/B737/Landing gear/53217-024/2025-01-11;FALSE;;2025-01-11 19:40:58;5;;;false
680;Fuselage panel;52959-028;Complete inspection;Good;FALSE;TRUE;FALSE;;2025-06-04;ftp://inspection-server/aircraft/Fuselage panel/52959-028/2025-06-04;TRUE;2;2025-06-04 20:53:24;5;2025-06-08 07:35:21;2;false
681;Flap;59779-145;Big robot arm;Good;FALSE;FALSE;FALSE;surface finish inspected;2024-07-21;ftp://inspection-server/aircraft/Flap/59779-145/2024-07-21;TRUE;2;2024-07-21 13:01:33;7;2024-07-25 12:08:44;2;false
682;Aileron;41250-291;Camera only;Really bad;TRUE;TRUE;TRUE;;2024-12-27;ftp://inspection-server/aircraft/Aileron/41250-291/2024-12-27;TRUE;1;2024-12-27 00:12:07;6;2024-12-29 23:41:08;1;false
683;Elevator;49288-0227;Complete inspection;Not good;TRUE;TRUE;TRUE;;2024-07-25;ftp://inspection-server/aircraft/B747/Elevator/49288-0227/2024-07-25;TRUE;1;2024-07-25 21:02:49;6;2024-07-28 16:09:21;1;false
684;Tail fin;11673-645;Camera only;Average;TRUE;FALSE;FALSE;color consistency verified;2024-06-30;ftp://inspection-server/aircraft/B777/Tail fin/11673-645/2024-06-30;TRUE;2;2024-06-30 19:00:50;7;2024-07-05 11:10:33;2;false
685;Wing A;0641-6044;Camera only;Not good;TRUE;TRUE;TRUE;;2025-04-10;ftp://inspection-server/aircraft/Wing A/0641-6044/2025-04-10;TRUE;3;2025-04-10 10:45:33;6;2025-04-17 05:45:29;3;false
